timestamp,amount,running_balance,month_year,category
2020-12-25 00:00:00+00:00,70.0,30287.33,2020-12,transfer
2020-12-25 00:00:00+00:00,-24.5,30311.83,2020-12,entertainment
2020-12-25 00:00:00+00:00,-3.21,30315.04,2020-12,transfer
2020-12-25 00:00:00+00:00,-0.4,30315.44,2020-12,savings
2020-12-25 00:00:00+00:00,-36.59,30352.03,2020-12,shopping
2020-12-25 00:00:00+00:00,-0.5,30352.53,2020-12,savings
2020-12-25 00:00:00+00:00,-10.5,30363.03,2020-12,entertainment
2020-12-23 00:00:00+00:00,-30.0,30393.03,2020-12,finances
2020-12-23 00:00:00+00:00,29.98,30363.05,2020-12,transfer
2020-12-23 00:00:00+00:00,-100.0,30463.05,2020-12,transfer
2020-12-23 00:00:00+00:00,-1.57,30464.62,2020-12,savings
2020-12-23 00:00:00+00:00,-11.46,30476.08,2020-12,transfer
2020-12-22 00:00:00+00:00,-3.4,30479.48,2020-12,shopping
2020-12-22 00:00:00+00:00,-0.01,30479.49,2020-12,savings
2020-12-22 00:00:00+00:00,-42.86,30522.35,2020-12,bills and utilities
2020-12-22 00:00:00+00:00,-13.2,30535.55,2020-12,shopping
2020-12-22 00:00:00+00:00,-36.59,30572.14,2020-12,finances
2020-12-20 00:00:00+00:00,-150.0,30722.14,2020-12,rent
2020-12-20 00:00:00+00:00,22.42,30699.72,2020-12,taxes
2020-12-20 00:00:00+00:00,-550.0,31249.72,2020-12,business services
2020-12-20 00:00:00+00:00,345.13,30904.59,2020-12,taxes
2020-12-19 00:00:00+00:00,-6.73,30911.32,2020-12,shopping
2020-12-19 00:00:00+00:00,1450.42,29460.9,2020-12,salary
2020-12-18 00:00:00+00:00,78.03,29382.87,2020-12,finances
2020-12-17 00:00:00+00:00,137.6,29245.27,2020-12,transfer
2020-12-17 00:00:00+00:00,-12.73,29258.0,2020-12,finances
2020-12-17 00:00:00+00:00,-40.0,29298.0,2020-12,finances
2020-12-17 00:00:00+00:00,-27.67,29325.67,2020-12,transport
2020-12-17 00:00:00+00:00,-0.59,29326.26,2020-12,savings
2020-12-17 00:00:00+00:00,-9.46,29335.72,2020-12,groceries / food spend
2020-12-15 00:00:00+00:00,-32.0,29367.72,2020-12,groceries / food spend
2020-12-15 00:00:00+00:00,-0.55,29368.27,2020-12,savings
2020-12-15 00:00:00+00:00,-16.79,29385.06,2020-12,shopping
2020-12-15 00:00:00+00:00,-0.5,29385.56,2020-12,savings
2020-12-15 00:00:00+00:00,-3.59,29389.15,2020-12,shopping
2020-12-15 00:00:00+00:00,-10.0,29399.15,2020-12,shopping
2020-12-14 00:00:00+00:00,-3.41,29402.56,2020-12,entertainment
2020-12-14 00:00:00+00:00,-1.38,29403.94,2020-12,entertainment
2020-12-14 00:00:00+00:00,43.45,29360.49,2020-12,entertainment
2020-12-12 00:00:00+00:00,-0.41,29360.9,2020-12,savings
2020-12-12 00:00:00+00:00,-23.11,29384.01,2020-12,transport
2020-12-11 00:00:00+00:00,50.0,29334.01,2020-12,finances
2020-12-11 00:00:00+00:00,7.66,29326.35,2020-12,transfer
2020-12-11 00:00:00+00:00,23.47,29302.88,2020-12,taxes
2020-12-11 00:00:00+00:00,-17.0,29319.88,2020-12,holidays
2020-12-10 00:00:00+00:00,-40.0,29359.88,2020-12,finances
2020-12-10 00:00:00+00:00,-3.63,29363.51,2020-12,groceries / food spend
2020-12-10 00:00:00+00:00,40.0,29323.51,2020-12,transfer
2020-12-10 00:00:00+00:00,50.36,29273.15,2020-12,finances
2020-12-10 00:00:00+00:00,-37.3,29310.45,2020-12,transfer
2020-12-10 00:00:00+00:00,-22.5,29332.95,2020-12,bills and utilities
2020-12-09 00:00:00+00:00,-23.62,29356.57,2020-12,transport
2020-12-09 00:00:00+00:00,-20.29,29376.86,2020-12,taxes
2020-12-09 00:00:00+00:00,-0.41,29377.27,2020-12,savings
2020-12-09 00:00:00+00:00,70.0,29307.27,2020-12,transfer
2020-12-08 00:00:00+00:00,-0.01,29307.28,2020-12,savings
2020-12-08 00:00:00+00:00,22.42,29284.86,2020-12,taxes
2020-12-08 00:00:00+00:00,-19.15,29304.01,2020-12,fees and charges
2020-12-08 00:00:00+00:00,-100.0,29404.01,2020-12,rent
2020-12-08 00:00:00+00:00,-10.0,29414.01,2020-12,entertainment
2020-12-08 00:00:00+00:00,-0.67,29414.68,2020-12,savings
2020-12-08 00:00:00+00:00,-1.11,29415.79,2020-12,savings
2020-12-08 00:00:00+00:00,-20.33,29436.12,2020-12,groceries / food spend
2020-12-07 00:00:00+00:00,-82.37,29518.49,2020-12,bills and utilities
2020-12-07 00:00:00+00:00,-1.15,29519.64,2020-12,savings
2020-12-07 00:00:00+00:00,-38.07,29557.71,2020-12,transfer
2020-12-06 00:00:00+00:00,-25.3,29583.01,2020-12,bills and utilities
2020-12-06 00:00:00+00:00,22.42,29560.59,2020-12,taxes
2020-12-06 00:00:00+00:00,-17.59,29578.18,2020-12,groceries / food spend
2020-12-06 00:00:00+00:00,-50.0,29628.18,2020-12,bills and utilities
2020-12-06 00:00:00+00:00,-9.71,29637.89,2020-12,home and garden
2020-12-06 00:00:00+00:00,326.86,29311.03,2020-12,taxes
2020-12-06 00:00:00+00:00,208.5,29102.53,2020-12,transfer
2020-12-06 00:00:00+00:00,97.07,29005.46,2020-12,transfer
2020-12-06 00:00:00+00:00,-0.01,29005.47,2020-12,savings
2020-12-06 00:00:00+00:00,-3.74,29009.21,2020-12,shopping
2020-12-05 00:00:00+00:00,-60.0,29069.21,2020-12,transfer
2020-12-05 00:00:00+00:00,-1.89,29071.1,2020-12,savings
2020-12-05 00:00:00+00:00,-7.19,29078.29,2020-12,finances
2020-12-05 00:00:00+00:00,-7.99,29086.28,2020-12,shopping
2020-12-05 00:00:00+00:00,-21.81,29108.09,2020-12,transfer
2020-12-05 00:00:00+00:00,-12.78,29120.87,2020-12,finances
2020-12-05 00:00:00+00:00,-6.37,29127.24,2020-12,groceries / food spend
2020-12-05 00:00:00+00:00,-20.0,29147.24,2020-12,shopping
2020-12-04 00:00:00+00:00,10.0,29137.24,2020-12,transfer
2020-12-04 00:00:00+00:00,70.0,29067.24,2020-12,transfer
2020-12-04 00:00:00+00:00,59.17,29008.07,2020-12,transfer
2020-12-04 00:00:00+00:00,-9.15,29017.22,2020-12,transfer
2020-12-04 00:00:00+00:00,-5.0,29022.22,2020-12,shopping
2020-12-04 00:00:00+00:00,-2.62,29024.84,2020-12,finances
2020-12-04 00:00:00+00:00,-138.29,29163.13,2020-12,transfer
2020-12-04 00:00:00+00:00,100.0,29063.13,2020-12,transfer
2020-12-04 00:00:00+00:00,-3.59,29066.72,2020-12,business services
2020-12-04 00:00:00+00:00,29.39,29037.33,2020-12,transfer
2020-12-04 00:00:00+00:00,-130.0,29167.33,2020-12,rent
2020-12-03 00:00:00+00:00,0.89,29166.44,2020-12,transfer
2020-12-03 00:00:00+00:00,-0.31,29166.75,2020-12,savings
2020-12-03 00:00:00+00:00,130.0,29036.75,2020-12,transfer
2020-12-03 00:00:00+00:00,9.91,29026.84,2020-12,transfer
2020-12-03 00:00:00+00:00,-28.19,29055.03,2020-12,transport
2020-12-03 00:00:00+00:00,35.49,29019.54,2020-12,entertainment
2020-12-03 00:00:00+00:00,-0.01,29019.55,2020-12,savings
2020-12-03 00:00:00+00:00,-3.7,29023.25,2020-12,entertainment
2020-12-03 00:00:00+00:00,-30.0,29053.25,2020-12,shopping
2020-12-03 00:00:00+00:00,40.0,29013.25,2020-12,transfer
2020-12-03 00:00:00+00:00,-79.77,29093.02,2020-12,transfer
2020-12-03 00:00:00+00:00,-5.0,29098.02,2020-12,groceries / food spend
2020-12-02 00:00:00+00:00,26.67,29071.35,2020-12,transfer
2020-12-02 00:00:00+00:00,-0.17,29071.52,2020-12,transfer
2020-12-02 00:00:00+00:00,10.0,29061.52,2020-12,transfer
2020-12-02 00:00:00+00:00,-0.59,29062.11,2020-12,savings
2020-12-01 00:00:00+00:00,-48.48,29110.59,2020-12,bills and utilities
2020-12-01 00:00:00+00:00,-0.01,29110.6,2020-12,fees and charges
2020-12-01 00:00:00+00:00,-227.0,29337.6,2020-12,transfer
2020-12-01 00:00:00+00:00,-39.99,29377.59,2020-12,groceries / food spend
2020-12-01 00:00:00+00:00,-0.01,29377.6,2020-12,finances
2020-12-01 00:00:00+00:00,-0.01,29377.61,2020-12,shopping
2020-12-01 00:00:00+00:00,-0.01,29377.62,2020-12,shopping
2020-12-01 00:00:00+00:00,-0.01,29377.63,2020-12,groceries / food spend
2020-12-01 00:00:00+00:00,-0.0,29377.63,2020-12,groceries / food spend
2020-12-01 00:00:00+00:00,-0.01,29377.64,2020-12,groceries / food spend
2020-12-01 00:00:00+00:00,0.01,29377.63,2020-12,groceries / food spend
2020-12-01 00:00:00+00:00,-0.01,29377.64,2020-12,transport
2020-12-01 00:00:00+00:00,-116.68,29494.32,2020-12,restaurants / eating out / delivery
2020-12-01 00:00:00+00:00,-0.01,29494.33,2020-12,home and garden
2020-12-01 00:00:00+00:00,-0.01,29494.34,2020-12,fees and charges
2020-12-01 00:00:00+00:00,-0.01,29494.35,2020-12,transport
2020-12-01 00:00:00+00:00,-0.01,29494.36,2020-12,entertainment
2020-12-01 00:00:00+00:00,-0.01,29494.37,2020-12,fees and charges
2020-12-01 00:00:00+00:00,-23.99,29518.36,2020-12,groceries / food spend
2020-12-01 00:00:00+00:00,-22.41,29540.77,2020-12,transfer
2020-12-01 00:00:00+00:00,-10.0,29550.77,2020-12,business services
2020-12-01 00:00:00+00:00,-10.65,29561.42,2020-12,bills and utilities
2020-12-01 00:00:00+00:00,-10.0,29571.42,2020-12,finances
2020-12-01 00:00:00+00:00,-10.0,29581.42,2020-12,finances
2020-12-01 00:00:00+00:00,-11.24,29592.66,2020-12,bills and utilities
2020-11-28 00:00:00+00:00,-116.39,29709.05,2020-11,transfer
2020-11-28 00:00:00+00:00,-36.59,29745.64,2020-11,shopping
2020-11-28 00:00:00+00:00,96.77,29648.87,2020-11,transfer
2020-11-28 00:00:00+00:00,-32.72,29681.59,2020-11,transfer
2020-11-28 00:00:00+00:00,22.42,29659.17,2020-11,taxes
2020-11-27 00:00:00+00:00,-13.24,29672.41,2020-11,transfer
2020-11-27 00:00:00+00:00,66.48,29605.93,2020-11,transfer
2020-11-27 00:00:00+00:00,21.49,29584.44,2020-11,transfer
2020-11-27 00:00:00+00:00,-22.95,29607.39,2020-11,transport
2020-11-27 00:00:00+00:00,-3.09,29610.48,2020-11,finances
2020-11-27 00:00:00+00:00,-23.62,29634.1,2020-11,groceries / food spend
2020-11-27 00:00:00+00:00,-7.56,29641.66,2020-11,shopping
2020-11-25 00:00:00+00:00,70.0,29571.66,2020-11,transfer
2020-11-25 00:00:00+00:00,-12.95,29584.61,2020-11,entertainment
2020-11-25 00:00:00+00:00,-11.46,29596.07,2020-11,transfer
2020-11-25 00:00:00+00:00,-0.41,29596.48,2020-11,savings
2020-11-25 00:00:00+00:00,-36.59,29633.07,2020-11,shopping
2020-11-25 00:00:00+00:00,-0.5,29633.57,2020-11,savings
2020-11-25 00:00:00+00:00,-11.52,29645.09,2020-11,entertainment
2020-11-23 00:00:00+00:00,-42.49,29687.58,2020-11,finances
2020-11-23 00:00:00+00:00,35.03,29652.55,2020-11,transfer
2020-11-23 00:00:00+00:00,-184.4,29836.95,2020-11,transfer
2020-11-23 00:00:00+00:00,-1.75,29838.7,2020-11,savings
2020-11-23 00:00:00+00:00,-17.04,29855.74,2020-11,transfer
2020-11-22 00:00:00+00:00,-5.0,29860.74,2020-11,shopping
2020-11-22 00:00:00+00:00,-0.01,29860.75,2020-11,savings
2020-11-22 00:00:00+00:00,-39.25,29900.0,2020-11,bills and utilities
2020-11-22 00:00:00+00:00,-17.03,29917.03,2020-11,shopping
2020-11-22 00:00:00+00:00,-30.58,29947.61,2020-11,finances
2020-11-20 00:00:00+00:00,-150.0,30097.61,2020-11,rent
2020-11-20 00:00:00+00:00,23.53,30074.08,2020-11,taxes
2020-11-20 00:00:00+00:00,-543.19,30617.27,2020-11,business services
2020-11-20 00:00:00+00:00,321.83,30295.44,2020-11,taxes
2020-11-19 00:00:00+00:00,-7.99,30303.43,2020-11,shopping
2020-11-19 00:00:00+00:00,1450.42,28853.01,2020-11,salary
2020-11-18 00:00:00+00:00,85.9,28767.11,2020-11,finances
2020-11-17 00:00:00+00:00,145.72,28621.39,2020-11,transfer
2020-11-17 00:00:00+00:00,-12.73,28634.12,2020-11,finances
2020-11-17 00:00:00+00:00,-40.0,28674.12,2020-11,finances
2020-11-17 00:00:00+00:00,-14.14,28688.26,2020-11,transport
2020-11-17 00:00:00+00:00,-0.63,28688.89,2020-11,savings
2020-11-17 00:00:00+00:00,-6.37,28695.26,2020-11,groceries / food spend
2020-11-15 00:00:00+00:00,-32.0,28727.26,2020-11,groceries / food spend
2020-11-15 00:00:00+00:00,-0.49,28727.75,2020-11,savings
2020-11-15 00:00:00+00:00,-18.18,28745.93,2020-11,shopping
2020-11-15 00:00:00+00:00,-0.5,28746.43,2020-11,savings
2020-11-15 00:00:00+00:00,-3.59,28750.02,2020-11,shopping
2020-11-15 00:00:00+00:00,2.15,28747.87,2020-11,shopping
2020-11-14 00:00:00+00:00,-2.0,28749.87,2020-11,entertainment
2020-11-14 00:00:00+00:00,-12.68,28762.55,2020-11,entertainment
2020-11-14 00:00:00+00:00,43.5,28719.05,2020-11,entertainment
2020-11-12 00:00:00+00:00,-0.42,28719.47,2020-11,savings
2020-11-12 00:00:00+00:00,-23.11,28742.58,2020-11,transport
2020-11-11 00:00:00+00:00,49.75,28692.83,2020-11,finances
2020-11-11 00:00:00+00:00,50.0,28642.83,2020-11,transfer
2020-11-11 00:00:00+00:00,22.42,28620.41,2020-11,taxes
2020-11-11 00:00:00+00:00,2.61,28617.8,2020-11,holidays
2020-11-10 00:00:00+00:00,-45.95,28663.75,2020-11,finances
2020-11-10 00:00:00+00:00,-5.0,28668.75,2020-11,groceries / food spend
2020-11-10 00:00:00+00:00,40.0,28628.75,2020-11,transfer
2020-11-10 00:00:00+00:00,56.13,28572.62,2020-11,finances
2020-11-10 00:00:00+00:00,-37.92,28610.54,2020-11,transfer
2020-11-10 00:00:00+00:00,-27.65,28638.19,2020-11,bills and utilities
2020-11-09 00:00:00+00:00,-23.62,28661.81,2020-11,transport
2020-11-09 00:00:00+00:00,-19.77,28681.58,2020-11,taxes
2020-11-09 00:00:00+00:00,-0.41,28681.99,2020-11,savings
2020-11-09 00:00:00+00:00,70.0,28611.99,2020-11,transfer
2020-11-08 00:00:00+00:00,-0.01,28612.0,2020-11,savings
2020-11-08 00:00:00+00:00,22.42,28589.58,2020-11,taxes
2020-11-08 00:00:00+00:00,-14.99,28604.57,2020-11,fees and charges
2020-11-08 00:00:00+00:00,-100.0,28704.57,2020-11,rent
2020-11-08 00:00:00+00:00,-10.0,28714.57,2020-11,entertainment
2020-11-08 00:00:00+00:00,-0.69,28715.26,2020-11,savings
2020-11-08 00:00:00+00:00,-1.04,28716.3,2020-11,savings
2020-11-08 00:00:00+00:00,-82.99,28799.29,2020-11,groceries / food spend
2020-11-07 00:00:00+00:00,-82.37,28881.66,2020-11,bills and utilities
2020-11-07 00:00:00+00:00,-1.15,28882.81,2020-11,savings
2020-11-07 00:00:00+00:00,-29.73,28912.54,2020-11,transfer
2020-11-06 00:00:00+00:00,-28.5,28941.04,2020-11,bills and utilities
2020-11-06 00:00:00+00:00,25.77,28915.27,2020-11,taxes
2020-11-06 00:00:00+00:00,-1.35,28916.62,2020-11,groceries / food spend
2020-11-06 00:00:00+00:00,-50.59,28967.21,2020-11,bills and utilities
2020-11-06 00:00:00+00:00,-9.71,28976.92,2020-11,home and garden
2020-11-06 00:00:00+00:00,346.35,28630.57,2020-11,taxes
2020-11-06 00:00:00+00:00,87.66,28542.91,2020-11,transfer
2020-11-06 00:00:00+00:00,43.1,28499.81,2020-11,transfer
2020-11-06 00:00:00+00:00,-0.01,28499.82,2020-11,savings
2020-11-06 00:00:00+00:00,-1.42,28501.24,2020-11,shopping
2020-11-05 00:00:00+00:00,-60.0,28561.24,2020-11,transfer
2020-11-05 00:00:00+00:00,-1.89,28563.13,2020-11,savings
2020-11-05 00:00:00+00:00,-5.29,28568.42,2020-11,finances
2020-11-05 00:00:00+00:00,-3.74,28572.16,2020-11,shopping
2020-11-05 00:00:00+00:00,-23.15,28595.31,2020-11,transfer
2020-11-05 00:00:00+00:00,-12.85,28608.16,2020-11,finances
2020-11-05 00:00:00+00:00,-16.86,28625.02,2020-11,groceries / food spend
2020-11-05 00:00:00+00:00,-20.0,28645.02,2020-11,shopping
2020-11-04 00:00:00+00:00,10.0,28635.02,2020-11,transfer
2020-11-04 00:00:00+00:00,17.9,28617.12,2020-11,transfer
2020-11-04 00:00:00+00:00,64.64,28552.48,2020-11,transfer
2020-11-04 00:00:00+00:00,-12.5,28564.98,2020-11,transfer
2020-11-04 00:00:00+00:00,-5.0,28569.98,2020-11,shopping
2020-11-04 00:00:00+00:00,-2.51,28572.49,2020-11,finances
2020-11-04 00:00:00+00:00,-100.0,28672.49,2020-11,transfer
2020-11-04 00:00:00+00:00,100.0,28572.49,2020-11,transfer
2020-11-04 00:00:00+00:00,-3.59,28576.08,2020-11,business services
2020-11-04 00:00:00+00:00,33.05,28543.03,2020-11,transfer
2020-11-04 00:00:00+00:00,-130.0,28673.03,2020-11,rent
2020-11-03 00:00:00+00:00,0.64,28672.39,2020-11,transfer
2020-11-03 00:00:00+00:00,-0.43,28672.82,2020-11,savings
2020-11-03 00:00:00+00:00,5.69,28667.13,2020-11,transfer
2020-11-03 00:00:00+00:00,5.83,28661.3,2020-11,transfer
2020-11-03 00:00:00+00:00,-31.2,28692.5,2020-11,transport
2020-11-03 00:00:00+00:00,35.49,28657.01,2020-11,entertainment
2020-11-03 00:00:00+00:00,-0.01,28657.02,2020-11,savings
2020-11-03 00:00:00+00:00,-0.56,28657.58,2020-11,entertainment
2020-11-03 00:00:00+00:00,-30.0,28687.58,2020-11,shopping
2020-11-03 00:00:00+00:00,40.0,28647.58,2020-11,transfer
2020-11-03 00:00:00+00:00,-37.81,28685.39,2020-11,transfer
2020-11-03 00:00:00+00:00,-5.0,28690.39,2020-11,groceries / food spend
2020-11-02 00:00:00+00:00,34.23,28656.16,2020-11,transfer
2020-11-02 00:00:00+00:00,-30.0,28686.16,2020-11,transfer
2020-11-02 00:00:00+00:00,11.08,28675.08,2020-11,transfer
2020-11-02 00:00:00+00:00,-0.66,28675.74,2020-11,savings
2020-11-01 00:00:00+00:00,-46.82,28722.56,2020-11,bills and utilities
2020-11-01 00:00:00+00:00,-0.01,28722.57,2020-11,fees and charges
2020-11-01 00:00:00+00:00,-183.49,28906.06,2020-11,transfer
2020-11-01 00:00:00+00:00,-39.99,28946.05,2020-11,groceries / food spend
2020-11-01 00:00:00+00:00,-0.01,28946.06,2020-11,finances
2020-11-01 00:00:00+00:00,-0.01,28946.07,2020-11,shopping
2020-11-01 00:00:00+00:00,-0.01,28946.08,2020-11,shopping
2020-11-01 00:00:00+00:00,-0.01,28946.09,2020-11,groceries / food spend
2020-11-01 00:00:00+00:00,-0.01,28946.1,2020-11,groceries / food spend
2020-11-01 00:00:00+00:00,-0.01,28946.11,2020-11,groceries / food spend
2020-11-01 00:00:00+00:00,-0.01,28946.12,2020-11,groceries / food spend
2020-11-01 00:00:00+00:00,-0.01,28946.13,2020-11,transport
2020-11-01 00:00:00+00:00,-337.95,29284.08,2020-11,restaurants / eating out / delivery
2020-11-01 00:00:00+00:00,-0.01,29284.09,2020-11,home and garden
2020-11-01 00:00:00+00:00,-0.01,29284.1,2020-11,fees and charges
2020-11-01 00:00:00+00:00,-0.01,29284.11,2020-11,transport
2020-11-01 00:00:00+00:00,-0.01,29284.12,2020-11,entertainment
2020-11-01 00:00:00+00:00,-0.01,29284.13,2020-11,fees and charges
2020-11-01 00:00:00+00:00,6.22,29277.91,2020-11,groceries / food spend
2020-11-01 00:00:00+00:00,-8.27,29286.18,2020-11,transfer
2020-11-01 00:00:00+00:00,-13.09,29299.27,2020-11,business services
2020-11-01 00:00:00+00:00,-10.0,29309.27,2020-11,bills and utilities
2020-11-01 00:00:00+00:00,-10.0,29319.27,2020-11,finances
2020-11-01 00:00:00+00:00,-10.0,29329.27,2020-11,finances
2020-11-01 00:00:00+00:00,-10.23,29339.5,2020-11,bills and utilities
2020-10-28 00:00:00+00:00,420.0,28919.5,2020-10,transfer
2020-10-28 00:00:00+00:00,-36.59,28956.09,2020-10,shopping
2020-10-28 00:00:00+00:00,40.0,28916.09,2020-10,transfer
2020-10-28 00:00:00+00:00,-32.72,28948.81,2020-10,transfer
2020-10-28 00:00:00+00:00,22.42,28926.39,2020-10,taxes
2020-10-27 00:00:00+00:00,-7.93,28934.32,2020-10,transfer
2020-10-27 00:00:00+00:00,50.59,28883.73,2020-10,transfer
2020-10-27 00:00:00+00:00,15.86,28867.87,2020-10,transfer
2020-10-27 00:00:00+00:00,-22.94,28890.81,2020-10,transport
2020-10-27 00:00:00+00:00,-2.99,28893.8,2020-10,finances
2020-10-27 00:00:00+00:00,-31.32,28925.12,2020-10,groceries / food spend
2020-10-27 00:00:00+00:00,-7.56,28932.68,2020-10,shopping
2020-10-25 00:00:00+00:00,60.72,28871.96,2020-10,transfer
2020-10-25 00:00:00+00:00,9.18,28862.78,2020-10,entertainment
2020-10-25 00:00:00+00:00,-10.0,28872.78,2020-10,transfer
2020-10-25 00:00:00+00:00,-0.41,28873.19,2020-10,savings
2020-10-25 00:00:00+00:00,-45.84,28919.03,2020-10,shopping
2020-10-25 00:00:00+00:00,-0.5,28919.53,2020-10,savings
2020-10-25 00:00:00+00:00,-10.5,28930.03,2020-10,entertainment
2020-10-23 00:00:00+00:00,-30.0,28960.03,2020-10,finances
2020-10-23 00:00:00+00:00,33.15,28926.88,2020-10,transfer
2020-10-23 00:00:00+00:00,-100.0,29026.88,2020-10,transfer
2020-10-23 00:00:00+00:00,-1.85,29028.73,2020-10,savings
2020-10-23 00:00:00+00:00,-20.92,29049.65,2020-10,transfer
2020-10-22 00:00:00+00:00,-5.0,29054.65,2020-10,shopping
2020-10-22 00:00:00+00:00,-0.01,29054.66,2020-10,savings
2020-10-22 00:00:00+00:00,-39.25,29093.91,2020-10,bills and utilities
2020-10-22 00:00:00+00:00,-36.59,29130.5,2020-10,shopping
2020-10-22 00:00:00+00:00,-40.02,29170.52,2020-10,finances
2020-10-20 00:00:00+00:00,-150.0,29320.52,2020-10,rent
2020-10-20 00:00:00+00:00,21.57,29298.95,2020-10,taxes
2020-10-20 00:00:00+00:00,-550.0,29848.95,2020-10,business services
2020-10-20 00:00:00+00:00,345.13,29503.82,2020-10,taxes
2020-10-19 00:00:00+00:00,-12.9,29516.72,2020-10,shopping
2020-10-19 00:00:00+00:00,1450.42,28066.3,2020-10,salary
2020-10-18 00:00:00+00:00,82.21,27984.09,2020-10,finances
2020-10-17 00:00:00+00:00,137.6,27846.49,2020-10,transfer
2020-10-17 00:00:00+00:00,-12.73,27859.22,2020-10,finances
2020-10-17 00:00:00+00:00,-45.03,27904.25,2020-10,finances
2020-10-17 00:00:00+00:00,-20.0,27924.25,2020-10,transport
2020-10-17 00:00:00+00:00,-0.63,27924.88,2020-10,savings
2020-10-17 00:00:00+00:00,-10.79,27935.67,2020-10,groceries / food spend
2020-10-15 00:00:00+00:00,-32.0,27967.67,2020-10,groceries / food spend
2020-10-15 00:00:00+00:00,-0.58,27968.25,2020-10,savings
2020-10-15 00:00:00+00:00,7.97,27960.28,2020-10,shopping
2020-10-15 00:00:00+00:00,-0.5,27960.78,2020-10,savings
2020-10-15 00:00:00+00:00,-6.52,27967.3,2020-10,shopping
2020-10-15 00:00:00+00:00,-17.01,27984.31,2020-10,shopping
2020-10-14 00:00:00+00:00,-2.38,27986.69,2020-10,entertainment
2020-10-14 00:00:00+00:00,-20.5,28007.19,2020-10,entertainment
2020-10-14 00:00:00+00:00,66.94,27940.25,2020-10,entertainment
2020-10-12 00:00:00+00:00,-0.33,27940.58,2020-10,savings
2020-10-12 00:00:00+00:00,-23.11,27963.69,2020-10,transport
2020-10-11 00:00:00+00:00,50.0,27913.69,2020-10,finances
2020-10-11 00:00:00+00:00,50.0,27863.69,2020-10,transfer
2020-10-11 00:00:00+00:00,23.28,27840.41,2020-10,taxes
2020-10-11 00:00:00+00:00,-21.42,27861.83,2020-10,holidays
2020-10-10 00:00:00+00:00,-41.09,27902.92,2020-10,finances
2020-10-10 00:00:00+00:00,-5.0,27907.92,2020-10,groceries / food spend
2020-10-10 00:00:00+00:00,40.0,27867.92,2020-10,transfer
2020-10-10 00:00:00+00:00,50.36,27817.56,2020-10,finances
2020-10-10 00:00:00+00:00,-18.38,27835.94,2020-10,transfer
2020-10-10 00:00:00+00:00,-24.07,27860.01,2020-10,bills and utilities
2020-10-09 00:00:00+00:00,-28.25,27888.26,2020-10,transport
2020-10-09 00:00:00+00:00,-19.53,27907.79,2020-10,taxes
2020-10-09 00:00:00+00:00,-0.41,27908.2,2020-10,savings
2020-10-09 00:00:00+00:00,49.82,27858.38,2020-10,transfer
2020-10-08 00:00:00+00:00,-0.01,27858.39,2020-10,savings
2020-10-08 00:00:00+00:00,22.42,27835.97,2020-10,taxes
2020-10-08 00:00:00+00:00,-14.99,27850.96,2020-10,fees and charges
2020-10-08 00:00:00+00:00,-100.0,27950.96,2020-10,rent
2020-10-08 00:00:00+00:00,-3.62,27954.58,2020-10,entertainment
2020-10-08 00:00:00+00:00,-0.82,27955.4,2020-10,savings
2020-10-08 00:00:00+00:00,-1.04,27956.44,2020-10,savings
2020-10-08 00:00:00+00:00,-24.31,27980.75,2020-10,groceries / food spend
2020-10-07 00:00:00+00:00,-69.07,28049.82,2020-10,bills and utilities
2020-10-07 00:00:00+00:00,-1.15,28050.97,2020-10,savings
2020-10-07 00:00:00+00:00,-70.0,28120.97,2020-10,transfer
2020-10-06 00:00:00+00:00,-28.25,28149.22,2020-10,bills and utilities
2020-10-06 00:00:00+00:00,21.89,28127.33,2020-10,taxes
2020-10-06 00:00:00+00:00,-15.29,28142.62,2020-10,groceries / food spend
2020-10-06 00:00:00+00:00,-50.0,28192.62,2020-10,bills and utilities
2020-10-06 00:00:00+00:00,-9.71,28202.33,2020-10,home and garden
2020-10-06 00:00:00+00:00,357.06,27845.27,2020-10,taxes
2020-10-06 00:00:00+00:00,137.6,27707.67,2020-10,transfer
2020-10-06 00:00:00+00:00,61.89,27645.78,2020-10,transfer
2020-10-06 00:00:00+00:00,-0.01,27645.79,2020-10,savings
2020-10-06 00:00:00+00:00,-10.39,27656.18,2020-10,shopping
2020-10-05 00:00:00+00:00,-14.16,27670.34,2020-10,transfer
2020-10-05 00:00:00+00:00,-1.89,27672.23,2020-10,savings
2020-10-05 00:00:00+00:00,-3.53,27675.76,2020-10,finances
2020-10-05 00:00:00+00:00,-9.53,27685.29,2020-10,shopping
2020-10-05 00:00:00+00:00,-40.23,27725.52,2020-10,transfer
2020-10-05 00:00:00+00:00,-11.82,27737.34,2020-10,finances
2020-10-05 00:00:00+00:00,-6.37,27743.71,2020-10,groceries / food spend
2020-10-05 00:00:00+00:00,-20.0,27763.71,2020-10,shopping
2020-10-04 00:00:00+00:00,10.0,27753.71,2020-10,transfer
2020-10-04 00:00:00+00:00,70.0,27683.71,2020-10,transfer
2020-10-04 00:00:00+00:00,98.53,27585.18,2020-10,transfer
2020-10-04 00:00:00+00:00,-20.6,27605.78,2020-10,transfer
2020-10-04 00:00:00+00:00,-5.71,27611.49,2020-10,shopping
2020-10-04 00:00:00+00:00,-3.07,27614.56,2020-10,finances
2020-10-04 00:00:00+00:00,-79.05,27693.61,2020-10,transfer
